"기준_년분기_코드","행정동_코드","행정동_코드_명","월_평균_소득_금액","소득_구간_코드","지출_총금액","식료품_지출_총금액","의류_신발_지출_총금액","생활용품_지출_총금액","의료비_지출_총금액","교통_지출_총금액","교육_지출_총금액","유흥_지출_총금액","여가_문화_지출_총금액","기타_지출_총금액","음식_지출_총금액"
"20253","11440710","연남동","2980162","06","7958940000","1574976000","416277000","30496000","164244000","47261000","90444000","362931000","249978000","326804000","4695529000"
"20253","11440700","망원2동","2912810","06","3782651000","1340542000","73086000","79260000","307871000","122207000","128116000","79670000","392186000","131506000","1128207000"
"20253","11440690","망원1동","2802536","06","7795012000","2318795000","322219000","93458000","706876000","61039000","103698000","269893000","387011000","318104000","3213919000"
"20253","11440680","합정동","3195027","07","10072404000","1825042000","336130000","303503000","995318000","119490000","208410000","442108000","745309000","552389000","4544705000"
"20253","11440660","서교동","3212258","07","61415669000","7269118000","4742443000","984230000","8338724000","160344000","2558125000","4542248000","8712815000","3916079000","20191543000"
"20253","11440655","서강동","4339738","08","5624958000","1374773000","286776000","29620000","147201000","288686000","649515000","188813000","494683000","320607000","1844284000"
"20253","11440630","신수동","4157605","08","3039612000","735379000","20782000","92351000","1034550000","61753000","163187000","37407000","132503000","67032000","694668000"
"20253","11440610","염리동","4051438","08","66150663000","332683000","32077000","109205000","182377000","430179000","346573000","26286000","63134283000","40442000","1516558000"
"20253","11440600","대흥동","3421062","07","6131378000","1087920000","46162000","79022000","1393311000","11142000","1393371000","78118000","504821000","232683000","1304828000"
"20253","11440590","용강동","4787212","08","7665386000","1474849000","23940000","116633000","1425273000","425252000","669732000","200283000","570335000","250639000","2508450000"
"20253","11440585","도화동","4217433","08","8546161000","832869000","47912000","60536000","1960946000","557321000","131021000","341080000","886428000","698483000","3029565000"
"20253","11440565","공덕동","4047702","08","5912085000","1197070000","53738000","191250000","995706000","284947000","299174000","136117000","718367000","287341000","1748375000"
"20253","11440555","아현동","5237419","09","6542623000","2106390000","76379000","34548000","1592846000","45011000","417223000","39243000","428031000","411448000","1391504000"
"20253","11410720","북가좌2동","2590646","06","3986738000","1119034000","33621000","180442000","484572000","75749000","410348000","117993000","272438000","136669000","1155872000"
"20253","11410710","북가좌1동","4005416","08","2085659000","521008000","12691000","29545000","723975000","50333000","256007000","8255000","156573000","117303000","209969000"
"20253","11410700","남가좌2동","3237719","07","5590255000","1967247000","73984000","40444000","773007000","239849000","434434000","93626000","345073000","260118000","1362473000"
"20253","11410690","남가좌1동","4622839","08","3097673000","806700000","50566000","0","1216380000","30016000","115967000","59972000","145436000","144996000","527640000"
"20253","11410685","홍은2동","2874442","06","3846823000","920354000","21707000","29400000","559692000","408610000","665510000","61520000","355540000","56495000","767995000"
"20253","11410660","홍은1동","3093859","07","1422687000","512140000","20501000","59432000","179500000","7579000","122039000","10857000","146370000","54366000","309903000"
"20253","11410655","홍제2동","3664523","07","1512130000","318761000","69712000","6418000","195468000","366272000","88492000","13089000","73216000","36908000","343794000"
"20253","11410640","홍제3동","2807766","06","4469452000","1552358000","77374000","50998000","1128963000","48298000","178536000","49146000","194919000","170321000","1018539000"
"20253","11410620","홍제1동","3459117","07","3554575000","726297000","35196000","45747000","1075758000","346507000","97735000","98492000","160651000","132281000","835911000"
"20253","11410615","연희동","3383749","07","50825352000","2201549000","303784000","188332000","44020816000","529518000","282681000","87867000","534788000","233147000","2442870000"
"20253","11410585","신촌동","3331768","07","43035256000","3242166000","292891000","141070000","26344749000","247823000","1161273000","845949000","1615718000","1380536000","7763081000"
"20253","11410565","충현동","3210231","07","4190531000","899956000","46500000","30365000","443913000","717274000","73616000","84832000","452406000","92803000","1348866000"
"20253","11410555","북아현동","4172659","08","2445698000","1059351000","18360000","97593000","299723000","55732000","212370000","22077000","99731000","181575000","399186000"
"20253","11410520","천연동","4197718","08","2536346000","1206471000","45956000","8782000","215019000","17847000","150575000","30968000","127136000","39371000","694221000"
"20253","11380690","진관동","4070863","08","18768615000","2193743000","2578949000","376983000","7156475000","663338000","852312000","60921000","823254000","843858000","3218782000"
"20253","11380650","수색동","3253972","07","933194000","142164000","19410000","119516000","95855000","215941000","41266000","16154000","36457000","24407000","222024000"
"20253","11380640","증산동","2838450","06","2360047000","445630000","59191000","113845000","317234000","758658000","100015000","12266000","143469000","44150000","365589000"
"20253","11380632","신사2동","2635300","06","1438170000","780971000","20032000","15093000","118726000","5506000","154592000","9834000","28029000","34031000","271356000"
"20253","11380631","신사1동","2637581","06","4660202000","1284392000","62373000","43326000","461862000","818067000","111115000","157210000","277792000","237833000","1206232000"
"20253","11380625","역촌동","2521877","06","7462172000","2464056000","41225000","257698000","1232565000","239866000","438163000","177759000","434473000","307946000","1868421000"
"20253","11380600","응암3동","2360910","05","8390208000","4003714000","183996000","39774000","805966000","347786000","185811000","412281000","179914000","170771000","2060195000"
"20253","11380590","응암2동","3510245","07","1722327000","633620000","20690000","16848000","216317000","4287000","360030000","40798000","70179000","83964000","275594000"
"20253","11380580","응암1동","2726133","06","6712042000","1215434000","43748000","47566000","2332982000","23446000","617348000","143006000","366960000","352265000","1569287000"
"20253","11380570","대조동","2535013","06","8386193000","1856837000","208313000","118620000","2408641000","70873000","304108000","202327000","558597000","392411000","2265466000"
"20253","11380560","구산동","2602334","06","2851693000","857769000","14338000","9503000","849265000","79300000","398824000","15162000","97675000","81330000","448527000"
"20253","11380552","갈현2동","2539257","06","6472101000","1907037000","168662000","95931000","557033000","62131000","1003775000","269731000","408562000","294963000","1704276000"
"20253","11380551","갈현1동","2481200","06","5670377000","880222000","90219000","17385000","1061715000","14047000","180718000","686123000","371230000","241898000","2126820000"
"20253","11380530","불광2동","2396457","05","5129984000","1780773000","98924000","80043000","855515000","723021000","120770000","75374000","124769000","140121000","1130674000"
"20253","11380520","불광1동","3182963","07","7343673000","1630424000","108616000","522227000","2269607000","15636000","367971000","246613000","428390000","287799000","1466390000"
"20253","11380510","녹번동","3055864","07","5447030000","1433735000","38479000","127495000","920910000","507996000","250191000","116436000","234087000","156264000","1661437000"
"20253","11350720","상계10동","3132098","07","1022647000","375569000","24836000","58936000","108337000","10674000","126744000","465000","115134000","66647000","135305000"
